,score,i,j
0,0.0,0.0,0.0
1,-0.42752010964195675,1.0,60.0
2,-0.3974353041045251,1.0,61.0
3,-0.39686012893674727,1.0,62.0
4,-0.39492080426081544,1.0,63.0
5,-0.404297866047552,1.0,64.0
6,-0.44640203701058057,1.0,65.0
7,-0.45014181444555934,1.0,66.0
8,-0.42217856170520607,1.0,67.0
9,-0.4094968496301703,1.0,68.0
10,-0.42461819847547866,1.0,69.0
11,-0.4363878258228777,2.0,60.0
12,-0.43957889176903864,2.0,61.0
13,-0.4507290312573424,2.0,62.0
14,-0.40884488104643557,2.0,63.0
15,-0.3950299442338181,2.0,64.0
16,-0.4042702328589205,2.0,65.0
17,-0.404937333130436,2.0,66.0
18,-0.4081148268956942,2.0,67.0
19,-0.4071742651465504,2.0,68.0
20,-0.3751845364455624,2.0,69.0
21,-0.4430600355687824,3.0,60.0
22,-0.44156397132013825,3.0,61.0
23,-0.45295813915077643,3.0,62.0
24,-0.4477019094948791,3.0,63.0
25,-0.45109604545677096,3.0,64.0
26,-0.44370869814250224,3.0,65.0
27,-0.4425065978125833,3.0,66.0
28,-0.4455176263218119,3.0,67.0
29,-0.45512690890906016,3.0,68.0
30,-0.45709384902921557,3.0,69.0
31,-0.45234420534832087,4.0,60.0
32,-0.4662413382274879,4.0,61.0
33,-0.48763359001131024,4.0,62.0
34,-0.4844399670908943,4.0,63.0
35,-0.4852930136170903,4.0,64.0
36,-0.479204382945577,4.0,65.0
37,-0.4698259021266258,4.0,66.0
38,-0.47270028057694624,4.0,67.0
39,-0.4534556300102208,4.0,68.0
40,-0.45196779371636997,4.0,69.0
41,-0.43504660363815306,5.0,60.0
42,-0.43831651926170023,5.0,61.0
43,-0.4357944581740929,5.0,62.0
44,-0.43884464867733985,5.0,63.0
45,-0.4394179070271478,5.0,64.0
46,-0.44737676781265256,5.0,65.0
47,-0.4389190943847079,5.0,66.0
48,-0.43967428783059637,5.0,67.0
49,-0.4427878256045672,5.0,68.0
50,-0.4562504214107539,5.0,69.0
51,-0.47013809655560257,6.0,60.0
52,-0.4426900519150838,6.0,61.0
53,-0.45129838858825755,6.0,62.0
54,-0.4432830864834396,6.0,63.0
55,-0.4460869767480755,6.0,64.0
56,-0.44409691782908634,6.0,65.0
57,-0.44667217946049176,6.0,66.0
58,-0.4312307821269492,6.0,67.0
59,-0.4326189180317541,6.0,68.0
60,-0.4394955535773384,6.0,69.0
61,-0.3872742490244814,7.0,60.0
62,-0.3907853046435723,7.0,61.0
63,-0.40756371686280923,7.0,62.0
64,-0.40202353957552206,7.0,63.0
65,-0.40428346176559327,7.0,64.0
66,-0.4030708916157182,7.0,65.0
67,-0.40973291357404107,7.0,66.0
68,-0.39344072824637344,7.0,67.0
69,-0.4007308277207271,7.0,68.0
70,-0.40120084627635766,7.0,69.0
71,-0.3836776031954945,8.0,60.0
72,-0.39163964442448895,8.0,61.0
73,-0.4044212792504527,8.0,62.0
74,-0.4053891209658158,8.0,63.0
75,-0.4044730641057366,8.0,64.0
76,-0.4262365044697527,8.0,65.0
77,-0.4271545148353777,8.0,66.0
78,-0.44117045336185035,8.0,67.0
79,-0.44309509391292856,8.0,68.0
80,-0.45074089215358715,8.0,69.0
81,-0.4107824564923399,9.0,60.0
82,-0.41828774013378633,9.0,61.0
83,-0.4222212136124617,9.0,62.0
84,-0.42998980119751873,9.0,63.0
85,-0.4327794196573762,9.0,64.0
86,-0.4331732697709838,9.0,65.0
87,-0.433633669896494,9.0,66.0
88,-0.4381707945181361,9.0,67.0
89,-0.4498391837396041,9.0,68.0
90,-0.4477407053501816,9.0,69.0
91,-0.3801092532885242,10.0,60.0
92,-0.38398147071480127,10.0,61.0
93,-0.385082051247992,10.0,62.0
94,-0.39737230113128796,10.0,63.0
95,-0.40024475798528036,10.0,64.0
96,-0.4167002418331385,10.0,65.0
