,score,i,j
0,0.0,0.0,0.0
1,-0.9742407124341559,1.0,60.0
2,-0.94700597633754,1.0,61.0
3,-0.9672768152017559,1.0,62.0
4,-0.9624220860159654,1.0,63.0
5,-0.9707359116410437,1.0,64.0
6,-0.9447170396066829,1.0,65.0
7,-0.9561201467420111,1.0,66.0
8,-0.9527820389618495,1.0,67.0
9,-0.9430640219214284,1.0,68.0
10,-0.9260199139835024,1.0,69.0
11,-1.6610662901954836,2.0,60.0
12,-1.6468206824420157,2.0,61.0
13,-1.6528392089048904,2.0,62.0
14,-1.715406364059779,2.0,63.0
15,-1.5788117660787324,2.0,64.0
16,-1.5386600639012906,2.0,65.0
17,-1.7348648292352116,2.0,66.0
18,-1.5883682248494493,2.0,67.0
19,-1.622617520416639,2.0,68.0
20,-1.6331526146689654,2.0,69.0
21,-1.580079685590937,3.0,60.0
22,-1.6001635887853407,3.0,61.0
23,-1.5728166236052012,3.0,62.0
24,-1.5052950781364838,3.0,63.0
25,-1.5044104232871343,3.0,64.0
26,-1.5272200507679834,3.0,65.0
27,-1.5784135074448291,3.0,66.0
28,-1.5036754989666576,3.0,67.0
29,-1.4733794689994126,3.0,68.0
30,-1.483476331066532,3.0,69.0
31,-1.50929569283752,4.0,60.0
32,-1.4861987623744164,4.0,61.0
33,-1.5185789432362746,4.0,62.0
34,-1.4758641573333038,4.0,63.0
35,-1.5090203488141314,4.0,64.0
36,-1.4973678527160974,4.0,65.0
37,-1.5376979838474494,4.0,66.0
38,-1.480426835020629,4.0,67.0
39,-1.4414846383799707,4.0,68.0
40,-1.5019838299064094,4.0,69.0
41,-1.420603574217647,5.0,60.0
42,-1.4739181821312015,5.0,61.0
43,-1.4234864036348966,5.0,62.0
44,-1.4175658239808437,5.0,63.0
45,-1.5073373174345308,5.0,64.0
46,-1.460599473435661,5.0,65.0
47,-1.470192059484515,5.0,66.0
48,-1.4913348907864301,5.0,67.0
49,-1.4437853266757,5.0,68.0
50,-1.491926208514554,5.0,69.0
51,-1.4542588912952858,6.0,60.0
52,-1.4492067577123455,6.0,61.0
53,-1.427430436586933,6.0,62.0
54,-1.4720494360534637,6.0,63.0
55,-1.4716659996639123,6.0,64.0
56,-1.5165570310191656,6.0,65.0
57,-1.496786944973222,6.0,66.0
58,-1.4669324892535949,6.0,67.0
59,-1.474721764824383,6.0,68.0
60,-1.5034581058611014,6.0,69.0
61,-1.4914216663940492,7.0,60.0
62,-1.308219451513272,7.0,61.0
63,-1.402431857378216,7.0,62.0
64,-1.5175473305812743,7.0,63.0
65,-1.4333111632971418,7.0,64.0
66,-1.4629659149229908,7.0,65.0
67,-1.5405952726737882,7.0,66.0
68,-1.4257953474323126,7.0,67.0
69,-1.4571624963898278,7.0,68.0
70,-1.4906337444931723,7.0,69.0
71,-1.4532236983589115,8.0,60.0
72,-1.3654328785893681,8.0,61.0
73,-1.4556520931967913,8.0,62.0
74,-1.482752777146799,8.0,63.0
75,-1.4291043365754503,8.0,64.0
76,-1.4605981205847463,8.0,65.0
77,-1.5036738922806263,8.0,66.0
78,-1.500728913575653,8.0,67.0
79,-1.3872043395696392,8.0,68.0
80,-1.4671554015672497,8.0,69.0
81,-1.3947366943802817,9.0,60.0
82,-1.4387228041652511,9.0,61.0
83,-1.436045776054077,9.0,62.0
84,-1.415949076645533,9.0,63.0
85,-1.380846344419865,9.0,64.0
86,-1.511297220875488,9.0,65.0
87,-1.4855736100398995,9.0,66.0
88,-1.3927149924083286,9.0,67.0
89,-1.375496778575784,9.0,68.0
90,-1.4520487996967422,9.0,69.0
91,-1.4183522853212103,10.0,60.0
92,-1.4491552152680534,10.0,61.0
93,-1.4717024281439022,10.0,62.0
94,-1.3592952416249044,10.0,63.0
95,-1.4169374776533608,10.0,64.0
96,-1.4608401682543501,10.0,65.0
97,-1.4803300266793253,10.0,66.0
98,-1.4631259951452464,10.0,67.0
99,-1.4783334023964323,10.0,68.0
100,-1.4437323556900723,10.0,69.0
101,-1.4892123401299022,11.0,60.0
102,-1.4779186679900613,11.0,61.0
103,-1.3940836222311637,11.0,62.0
104,-1.4890184543632636,11.0,63.0
105,-1.427365113954953,11.0,64.0
106,-1.4475503407651815,11.0,65.0
107,-1.5158053883627725,11.0,66.0
108,-1.395809854325028,11.0,67.0
109,-1.4397043706711798,11.0,68.0
110,-1.4150029186455861,11.0,69.0
111,-1.4776254331497451,12.0,60.0
112,-1.3329106135770457,12.0,61.0
113,-1.4310894131036602,12.0,62.0
114,-1.4425148254011293,12.0,63.0
115,-1.4550737055757712,12.0,64.0
116,-1.3986471462393952,12.0,65.0
117,-1.4040965602809705,12.0,66.0
118,-1.3590469881941676,12.0,67.0
119,-1.4168012006236768,12.0,68.0
120,-1.4178962093084482,12.0,69.0
121,-1.4590102130671707,13.0,60.0
122,-1.45934630657655,13.0,61.0
123,-1.439091470263187,13.0,62.0
124,-1.516633086306979,13.0,63.0
125,-1.460904813305039,13.0,64.0
126,-1.4468650101226057,13.0,65.0
127,-1.4194393821095712,13.0,66.0
128,-1.421113671746847,13.0,67.0
129,-1.4886385130298625,13.0,68.0
130,-1.3940190153553158,13.0,69.0
131,-1.405058931453898,14.0,60.0
132,-1.5148831767481594,14.0,61.0
133,-1.3977905599464315,14.0,62.0
134,-1.387578730712335,14.0,63.0
135,-1.4607762424486683,14.0,64.0
136,-1.4173999677875617,14.0,65.0
137,-1.4361070676117365,14.0,66.0
138,-1.4313642817950374,14.0,67.0
139,-1.3652551848799597,14.0,68.0
140,-1.4166950236770384,14.0,69.0
141,-1.4698806356220269,15.0,60.0
142,-1.4471084462365602,15.0,61.0
143,-1.3753594208635458,15.0,62.0
144,-1.3421642396369977,15.0,63.0
145,-1.4062088028986701,15.0,64.0
146,-1.4541239952987972,15.0,65.0
147,-1.4529644861034048,15.0,66.0
148,-1.4095010213085613,15.0,67.0
149,-1.402892243442294,15.0,68.0
150,-1.4532998254855531,15.0,69.0
151,-1.465743395256724,16.0,60.0
152,-1.3861560635074537,16.0,61.0
153,-1.4178224220297726,16.0,62.0
154,-1.3600547563382364,16.0,63.0
155,-1.4156747700416328,16.0,64.0
156,-1.5019878690799953,16.0,65.0
157,-1.428887896560716,16.0,66.0
158,-1.4295581471149719,16.0,67.0
159,-1.4525260647777567,16.0,68.0
160,-1.4402879327827782,16.0,69.0
161,-1.4816028581641358,17.0,60.0
162,-1.399707422019719,17.0,61.0
163,-1.4453250939519493,17.0,62.0
164,-1.4196578515695255,17.0,63.0
165,-1.4263562871055329,17.0,64.0
166,-1.4034148687721606,17.0,65.0
167,-1.3197365432295771,17.0,66.0
168,-1.47040351458363,17.0,67.0
169,-1.4515127910655612,17.0,68.0
170,-1.3399192792436962,17.0,69.0
171,-1.4162565308619444,18.0,60.0
172,-1.4811013439267366,18.0,61.0
173,-1.4000753918956095,18.0,62.0
174,-1.3970330350178215,18.0,63.0
175,-1.3633078874906386,18.0,64.0
176,-1.418743646870663,18.0,65.0
177,-1.4568909824512222,18.0,66.0
178,-1.4175178832972137,18.0,67.0
179,-1.4407780542473554,18.0,68.0
180,-1.4530932202241238,18.0,69.0
181,-1.4114409522377929,19.0,60.0
182,-1.2898711734295873,19.0,61.0
183,-1.4413132920355167,19.0,62.0
184,-1.3602300050109197,19.0,63.0
185,-1.3961519129212308,19.0,64.0
186,-1.41383898723678,19.0,65.0
187,-1.3549930692571377,19.0,66.0
188,-1.3964577287610607,19.0,67.0
189,-1.3744554325548783,19.0,68.0
190,-1.3764149902826874,19.0,69.0
191,-1.4814889315825628,20.0,60.0
192,-1.4775185416899732,20.0,61.0
193,-1.3592805526090248,20.0,62.0
194,-1.4313984644084612,20.0,63.0
195,-1.4073882930935113,20.0,64.0
196,-1.4620333001166679,20.0,65.0
197,-1.4122994310784511,20.0,66.0
198,-1.4767203048408324,20.0,67.0
199,-1.4334682622719468,20.0,68.0
200,-1.4588422477633207,20.0,69.0
201,-1.4162067725804666,21.0,60.0
202,-1.4784049190641677,21.0,61.0
