,score,i,j
0,0.0,0.0,0.0
1,0.11397459060675741,1.0,1.0
2,0.20627804994968935,1.0,2.0
3,0.2783286058641816,1.0,3.0
4,0.3446474123535497,1.0,4.0
5,0.3995127453105949,1.0,5.0
6,0.4414863991610478,1.0,6.0
7,0.47716999036909136,1.0,7.0
8,0.5049548631853404,1.0,8.0
9,0.5288929500205872,1.0,9.0
10,0.547719505934132,1.0,10.0
11,0.5639099536857498,1.0,11.0
12,0.5726499303523764,1.0,12.0
13,0.5816202749045453,1.0,13.0
14,0.5807655236194538,1.0,14.0
15,0.5878280188095,1.0,15.0
16,0.583126178823921,1.0,16.0
17,0.5866561693979695,1.0,17.0
18,0.5905447175682212,1.0,18.0
19,0.5851744546994964,1.0,19.0
20,0.5848658597201817,1.0,20.0
21,0.5857974298046436,1.0,21.0
22,0.5869403172841006,1.0,22.0
23,0.5859993397972412,1.0,23.0
24,0.5879989528830306,1.0,24.0
25,0.5871436274752481,1.0,25.0
26,0.5825705838193254,1.0,26.0
27,0.5846226522023251,1.0,27.0
28,0.581746784386328,1.0,28.0
29,0.5792592398515377,1.0,29.0
30,0.5774156325409243,1.0,30.0
31,0.5783476349843428,1.0,31.0
32,0.5758010472265513,1.0,32.0
33,0.5720444446644464,1.0,33.0
34,0.5736519839137915,1.0,34.0
35,0.5647345854922856,1.0,35.0
36,0.5614868673853818,1.0,36.0
37,0.554982934501448,1.0,37.0
38,0.556079926587572,1.0,38.0
39,0.5567826706992955,1.0,39.0
40,0.5571309674894349,1.0,40.0
41,0.5524921831130243,1.0,41.0
42,0.5537437933184004,1.0,42.0
43,0.5522669996538716,1.0,43.0
44,0.5529222880075854,1.0,44.0
45,0.5523602447354107,1.0,45.0
46,0.554946150256474,1.0,46.0
47,0.5555908885841669,1.0,47.0
48,0.5537601750815023,1.0,48.0
49,0.5534009991541604,1.0,49.0
50,0.553362135541275,1.0,50.0
51,0.5463471329455155,1.0,51.0
52,0.5473913633227794,1.0,52.0
53,0.5488600483576129,1.0,53.0
54,0.5428843177381549,1.0,54.0
55,0.5423630155279564,1.0,55.0
56,0.5432819099611215,1.0,56.0
57,0.5429893019381171,1.0,57.0
58,0.5366991974569533,1.0,58.0
59,0.5391021457102696,1.0,59.0
60,0.5407161991145804,1.0,60.0
61,0.5405829053024835,1.0,61.0
62,0.5412387824029736,1.0,62.0
63,0.5422453242154264,1.0,63.0
64,0.5425294726160452,1.0,64.0
65,0.542250063934822,1.0,65.0
66,0.5416261395524664,1.0,66.0
67,0.5415146692298823,1.0,67.0
68,0.5372002155823126,1.0,68.0
69,0.538572117057011,1.0,69.0
70,0.5400009675648002,1.0,70.0
71,0.538994386170367,1.0,71.0
72,0.5361513227339126,1.0,72.0
73,0.5352267644222453,1.0,73.0
74,0.5312700737195751,1.0,74.0
75,0.5210399777130348,1.0,75.0
76,0.5214625723052357,1.0,76.0
77,0.5119717867366445,1.0,77.0
78,0.5107154726087887,1.0,78.0
79,0.5105360220681339,1.0,79.0
80,0.5105393756244478,1.0,80.0
81,0.505625985448423,1.0,81.0
82,0.4967607130416666,1.0,82.0
83,0.49780574603359207,1.0,83.0
84,0.4886408254660981,1.0,84.0
85,0.4841387170252366,1.0,85.0
86,0.4771931577481259,1.0,86.0
87,0.47324588109306576,1.0,87.0
88,0.4732703584376179,1.0,88.0
89,0.47296722662225554,1.0,89.0
90,0.4742491017386685,1.0,90.0
91,0.4748025255911048,1.0,91.0
92,0.4739474371599496,1.0,92.0
93,0.47440752488527316,1.0,93.0
94,0.47349741823485925,1.0,94.0
95,0.47315605652724324,1.0,95.0
96,0.4737211663076696,1.0,96.0
97,0.47324388591809474,1.0,97.0
98,0.47595363412282343,1.0,98.0
99,0.4753275929450299,1.0,99.0
100,0.4757410991120723,1.0,100.0
101,0.4752020966569317,1.0,101.0
102,0.4742995255977298,1.0,102.0
103,0.473293972298646,1.0,103.0
104,0.4733128945685461,1.0,104.0
105,0.47373262690885365,1.0,105.0
106,0.47465248212255384,1.0,106.0
107,0.4741805146298719,1.0,107.0
108,0.4726154368026213,1.0,108.0
109,0.46787298382113873,1.0,109.0
110,0.4665830365680248,1.0,110.0
111,0.4662823234070892,1.0,111.0
112,0.4624474346946199,1.0,112.0
113,0.46243004505291707,1.0,113.0
114,0.46496666004599996,1.0,114.0
115,0.46423296543363357,1.0,115.0
116,0.45839729811567753,1.0,116.0
117,0.45913752284188714,1.0,117.0
118,0.46017869149750834,1.0,118.0
119,0.45961530857272337,1.0,119.0
120,0.46019662099023395,1.0,120.0
121,0.46538468169530545,1.0,121.0
122,0.46479072778005304,1.0,122.0
123,0.46807590390708786,1.0,123.0
124,0.4697331481542657,1.0,124.0
125,0.46856684644000124,1.0,125.0
126,0.468012796065031,1.0,126.0
127,0.46893632337349245,1.0,127.0
128,0.46479176100228736,1.0,128.0
129,0.46400736946381727,1.0,129.0
130,0.4635464120792677,1.0,130.0
131,0.4636679712664611,1.0,131.0
132,0.45917768304525075,1.0,132.0
133,0.45858185594562206,1.0,133.0
134,0.4588057108157615,1.0,134.0
135,0.4582155618823097,1.0,135.0
136,0.45445536701008393,1.0,136.0
137,0.44966015869460196,1.0,137.0
138,0.44533162621532174,1.0,138.0
139,0.4455614077587162,1.0,139.0
140,0.44478042159361764,1.0,140.0
141,0.44477260474876634,1.0,141.0
142,0.44502601179466406,1.0,142.0
143,0.4456291284709737,1.0,143.0
144,0.44541272097890494,1.0,144.0
145,0.4484584237669108,1.0,145.0
146,0.4486426076286094,1.0,146.0
